Players,Values
Loum Tchaouna,2000000.0
Jere Uronen,2000000.0
Ibrahim Amadou,2000000.0
Kévin N'Doram,2000000.0
Paul Wanner,2000000.0
Aymen Barkok,1800000.0
Johannes Eggestein,1800000.0
Konstantinos Stafylidis,1800000.0
Erik Thommy,1800000.0
Nikolas Nartey,1800000.0
Louis Schaub,1800000.0
Patrick Mainka,1800000.0
Sergio Escudero,1800000.0
Santiago Arzamendia,1800000.0
Kike García,1800000.0
Joan Sastre,1800000.0
Maxime Gonalons,1800000.0
Rodrigo Battaglia,1800000.0
Iván Arboleda,1800000.0
Óscar de Marcos,1800000.0
Erick Cabaco,1800000.0
Stefan Mitrovic,1800000.0
Kévin Rodrigues,1800000.0
Jonathan Silva,1800000.0
Iñigo Ruiz de Galarreta,1800000.0
Jannes Horn,1800000.0
Tobias Figueiredo,1800000.0
Anderson Lucoqui,1800000.0
Jamal Lowe,1800000.0
Caleb Ekuban,1800000.0
Filippo Ranocchia,1800000.0
Ardian Ismajli,1800000.0
Pelly-Ruddock Mpanzu,1800000.0
Conor Hourihane,1800000.0
Jack Cork,1800000.0
Amari'i Bell,1800000.0
Reece Burke,1800000.0
Morgan Rogers,1800000.0
Matt Ritchie,1800000.0
Fabian Delph,1800000.0
Jack Butland,1800000.0
Ciaran Clark,1800000.0
Matija Sarkic,1800000.0
Vlad Chiriches,1800000.0
Mattia Bani,1800000.0
Quentin Boisgard,1800000.0
Ambroise Oyongo,1800000.0
Mikkel Desler,1800000.0
Issiaga Sylla,1800000.0
Jodel Dossou,1800000.0
Rafael Ratão,1800000.0
Sikou Niakaté,1800000.0
Brecht Dejaegere,1800000.0
Deiver Machado,1800000.0
Fábio,1800000.0
Rasmus Nicolaisen,1800000.0
Boubacar Traoré,1800000.0
Sébastien Corchia,1800000.0
Ouparine Djoco,1800000.0
Pape Cheikh,1800000.0
Matty Longstaff,1800000.0
Filip Benkovic,1800000.0
Zan Majer,1700000.0
Valentin Gendrey,1700000.0
José Machín,1700000.0
Mario Gargiulo,1700000.0
Lukas Haraslin,1700000.0
André Anderson,1700000.0
Mert Cetin,1700000.0
Manuel Gulde,1700000.0
Noah Weißhaupt,1700000.0
Noah Katterbach,1700000.0
Leonardo Pavoletti,1600000.0
Jacopo Segre,1600000.0
Patrick Ciurria,1600000.0
Bruno Jordão,1600000.0
Kevin Stöger,1600000.0
Arnau Puigmal,1500000.0
Himad Abdelli,1500000.0
Henrique Silva,1500000.0
Nicholas Gioacchini,1500000.0
Lenny Pintor,1500000.0
Fali Candé,1500000.0
Victor Lekhal,1500000.0
Islam Slimani,1500000.0
Fede San Emeterio,1500000.0
Martín Merquelanz,1500000.0
Joel Robles,1500000.0
Bernardo Espinosa,1500000.0
Burak Yilmaz,1500000.0
Léo Leroy,1500000.0
Jorge Molina,1500000.0
Álex Centelles,1500000.0
Víctor Ruiz,1500000.0
Hatem Ben Arfa,1500000.0
Steve Mandanda,1500000.0
Amine Bassi,1500000.0
Alexis Trouillet,1500000.0
Ismaël Gharbi,1500000.0
Sofiane Alakouch,1500000.0
Vagner,1500000.0
Dimitry Bertaud,1500000.0
Marçal,1500000.0
Hianga'a Mbock,1500000.0
Peru Nolaskoain,1500000.0
Pejiño,1500000.0
Cote,1500000.0
Juan Iglesias,1500000.0
Eray Cömert,1500000.0
Rubén Yáñez,1500000.0
Toni Lato,1500000.0
Gabri Veiga,1500000.0
Antonio Sánchez,1500000.0
Arnau Tenas,1500000.0
Toni Moya,1500000.0
Damián Suárez,1500000.0
Aridane Hernández,1500000.0
Unai García,1500000.0
Miguel de la Fuente,1500000.0
Rey Manaj,1500000.0
Iza Carcelén,1500000.0
Andrés Guardado,1500000.0
Abdón Prats,1500000.0
Martín Montoya,1500000.0
Cristhian Stuani,1500000.0
Álvaro Negredo,1500000.0
Borja García,1500000.0
Germán Valera,1500000.0
Näis Djouahra,1500000.0
Pol Lozano,1500000.0
Jandro Orellana,1500000.0
Yan Eteki,1500000.0
Jordi Mboula,1500000.0
Juanpe,1500000.0
Joaquín,1500000.0
Giovanni González,1500000.0
Ismaël Boura,1500000.0
Charles Traoré,1500000.0
Ado Onaiwu,1500000.0
Paul Dummett,1500000.0
Javi Ontiveros,1500000.0
Ryan Fredericks,1500000.0
Toti,1500000.0
Tom Lockyer,1500000.0
Steven Sessegnon,1500000.0
Kaide Gordon,1500000.0
James Tomkins,1500000.0
Allan Campbell,1500000.0
Enda Stevens,1500000.0
Marcelo Flores,1500000.0
Federico Fernández,1500000.0
Fernandinho,1500000.0
Gavin Kilkenny,1500000.0
Jean Manuel Mbom,1500000.0
Braian Ojeda,1500000.0
Dwight Gayle,1500000.0
Liam Delap,1500000.0
Arthur Okonkwo,1500000.0
Adam Smith,1500000.0
Simon Sluga,1500000.0
Terence Kongolo,1500000.0
Jack Robinson,1500000.0
Rhys Norrington-Davies,1500000.0
Vicente Guaita,1500000.0
Iliman Ndiaye,1500000.0
Ashley Barnes,1500000.0
Levin Öztunali,1500000.0
Ragnar Ache,1500000.0
Ismaël Doukouré,1500000.0
Nils Petersen,1500000.0
Saîf-Eddine Khaoui,1500000.0
Thomas Monconduit,1500000.0
Stéphane Diarra,1500000.0
Kalifa Coulibaly,1500000.0
Jean-Kévin Augustin,1500000.0
Loris Karius,1500000.0
Nicolas Pallois,1500000.0
Noah Atubolu,1500000.0
Felix Passlack,1500000.0
Rick van Drongelen,1500000.0
Malik Tillman,1500000.0
Naouirou Ahamada,1500000.0
Sebastian Rudy,1500000.0
Luca Unbehaun,1500000.0
Kiliann Sildillia,1500000.0
Finn Dahmen,1500000.0
Niklas Tauer,1500000.0
Steffen Tigges,1500000.0
Pascal Stenzel,1500000.0
Mitchell Weiser,1500000.0
Fredrik Jensen,1500000.0
Amin Younes,1500000.0
Kevin Möhwald,1500000.0
Ömer Toprak,1500000.0
Raphael Framberger,1500000.0
Matthias Bader,1500000.0
Vitolo,1500000.0
Roman Bürki,1500000.0
Kevin Strootman,1500000.0
Stefano Sabelli,1500000.0
Luca Garritano,1500000.0
Antonio Barreca,1500000.0
Simy,1500000.0
Milan Djuric,1500000.0
Pasquale Mazzocchi,1500000.0
Arturo Calabresi,1500000.0
Gabriel,1500000.0
Felipe Caicedo,1500000.0
Grigoris Kastanos,1500000.0
Dimitrije Kamenovic,1500000.0
Massimo Coda,1500000.0
Riccardo Ciervo,1500000.0
Matija Nastasic,1500000.0
Filippo Romagna,1500000.0
Christian Oliva,1500000.0
Adrian Semper,1500000.0
Andrea Consigli,1500000.0
Aleksa Terzic,1500000.0
Lorenzo De Silvestri,1500000.0
Marco Sportiello,1500000.0
Giorgio Chiellini,1500000.0
Pietro Terracciano,1500000.0
Yayah Kallon,1500000.0
Luis Binks,1500000.0
Andrea Favilli,1500000.0
Salvatore Sirigu,1500000.0
Cristo González,1500000.0
Andrea Barberis,1500000.0
Christian Gytkjaer,1400000.0
Faouzi Ghoulam,1400000.0
Daniele Baselli,1400000.0
Mateusz Praszelik,1400000.0
Nadir Zortea,1400000.0
Luigi Sepe,1400000.0
Mohamed Dräger,1300000.0
Bright Arrey-Mbi,1300000.0
Darko Churlinov,1300000.0
Kingsley Ehizibue,1300000.0
Tobias Mohr,1300000.0
Taichi Hara,1300000.0
Mahamé Siby,1300000.0
Amir Richardson,1300000.0
Sydney van Hooijdonk,1300000.0
Andrea La Mantia,1300000.0
Jacopo Da Riva,1300000.0
Paul Nebel,1300000.0
Luca Palmiero,1200000.0
Aleksander Buksa,1200000.0
Emrehan Gedikli,1200000.0
Kevin Rüegg,1200000.0
Alberto Brignoli,1200000.0
Timothy Chandler,1200000.0
Maxime Le Marchand,1200000.0
Sven Michel,1200000.0
Tom Rothe,1200000.0
Iván Alejo,1200000.0
Andrés Martín,1200000.0
Cristiano Piccini,1200000.0
Ignasi Miquel,1200000.0
Mamadou Sylla,1200000.0
Nikita Iosifov,1200000.0
Nolito,1200000.0
Varazdat Haroyan,1200000.0
Sonny Bradley,1200000.0
Angelo Ogbonna,1200000.0
Cyrus Christie,1200000.0
James McArthur,1200000.0
Ben Woodburn,1200000.0
Harry Cornick,1200000.0
Danny Drinkwater,1200000.0
Sonny Perkins,1200000.0
Nuno Da Costa,1200000.0
Zanka,1200000.0
Matthew Lowton,1200000.0
Franco Russo,1200000.0
Jaume Costa,1200000.0
José Pozo,1200000.0
Erik Durm,1200000.0
Alexis Tibidi,1200000.0
Kevin Sessa,1200000.0
Rafal Gikiewicz,1200000.0
Jonathan Schmid,1200000.0
Manuel Riemann,1200000.0
Melayro Bogarde,1200000.0
Andreas Voglsammer,1200000.0
Marnon Busch,1200000.0
Jan Schöppner,1200000.0
Edgar Méndez,1200000.0
Mikel Balenziaga,1200000.0
Jon Guridi,1200000.0
Nikola Maras,1200000.0
Carlos Akapo,1200000.0
Lago Júnior,1200000.0
Dani Rodríguez,1200000.0
Ximo Navarro,1200000.0
Marcos Mauro,1200000.0
Pawel Wszolek,1200000.0
Nemanja Motika,1200000.0
Yunis Abdelhamid,1200000.0
Mehdi Chahiri,1200000.0
Jason Berthomier,1200000.0
Moussa Doumbia,1200000.0
Denis Genreau,1200000.0
N'Dri Koffi,1200000.0
Marc-Aurèle Caillard,1200000.0
Karol Fila,1200000.0
Alexandre Oukidja,1200000.0
Grejohn Kyei,1200000.0
Anthony Musaba,1200000.0
Sambou Soumano,1200000.0
Arthur Desmas,1200000.0
Majeed Waris,1200000.0
Anthony Limbombe,1200000.0
Pierre-Yves Hamel,1200000.0
Renaud Emond,1200000.0
Uri Busquets,1200000.0
Corentin Jean,1200000.0
Maxime Dupé,1200000.0
Edoardo Bove,1100000.0
Marco D'Alessandro,1100000.0
Daniel Boloca,1100000.0
Salvatore Molina,1100000.0
Simon Zoller,1100000.0
Maghnes Akliouche,1000000.0
Pelé,1000000.0
Keanan Bennetts,1000000.0
Nabil Alioui,1000000.0
Norbert Gyomber,1000000.0
Tiago Casasola,1000000.0
Franco Carboni,1000000.0
Diego Coppola,1000000.0
Alassane Sidibe,1000000.0
Pedro Obiang,1000000.0
Andrija Novakovich,1000000.0
Léo Pétrot,1000000.0
Damien Da Silva,1000000.0
Denys Bain,1000000.0
Vincent Le Goff,1000000.0
César de la Hoz,1000000.0
Peter González,1000000.0
Miguel Baeza,1000000.0
Carlos Bacca,1000000.0
Alberto Perea,1000000.0
Koba Koindredi,1000000.0
Sergio Ruiz,1000000.0
Pablo Moreno,1000000.0
Dani Alves,1000000.0
Nacho Monreal,1000000.0
Arouna Sangante,1000000.0
Luis Rojas,1000000.0
Marcelo,1000000.0
Bradley Barcola,1000000.0
Jean-Claude Billong,1000000.0
Vincent Pajot,1000000.0
Quentin Cornette,1000000.0
Diego Godín,1000000.0
Tomás Rincón,1000000.0
Luka Romero,1000000.0
Kévin Malcuit,1000000.0
Jordi Osei-Tutu,1000000.0
Jonas Lössl,1000000.0
Martin Kelly,1000000.0
Conor Bradley,1000000.0
Ashley Young,1000000.0
Aaron Ramsey,1000000.0
Kal Naismith,1000000.0
Kevin Long,1000000.0
Daniel Jebbison,1000000.0
Aaron Lennon,1000000.0
Dale Stephens,1000000.0
Luke Freeman,1000000.0
David McGoldrick,1000000.0
Mads Bidstrup,1000000.0
Claudio Gomes,1000000.0
James Hill,1000000.0
Mark Noble,1000000.0
Myles Peart-Harris,1000000.0
Robbie Brady,1000000.0
Simone Zaza,1000000.0
Gary Medel,1000000.0
Ivor Pandur,1000000.0
Franck Ribéry,1000000.0
Milan Badelj,1000000.0
Franco Israel,1000000.0
Marco Olivieri,1000000.0
Moustapha Cissé,1000000.0
John Joe Patrick Finn,1000000.0
José Callejón,1000000.0
Luca Caldirola,1000000.0
Cosimo Marco Da Graca,1000000.0
Antonino Gallo,1000000.0
Lorenzo Tonelli,1000000.0
Simone Romagnoli,1000000.0
Simone Canestrelli,1000000.0
Lucas Leiva,1000000.0
Cesare Casadei,1000000.0
Arnau Comas,1000000.0
Álex Petxa,1000000.0
Aleix Febas,1000000.0
Thomas Isherwood,1000000.0
Abdoulaye Kamara,1000000.0
Tobias Raschl,1000000.0
Lukas Mai,1000000.0
Taylor Booth,1000000.0
Kasim Adams,1000000.0
Jamie Lawrence,1000000.0
Anthony Jung,1000000.0
Marwin Hitz,1000000.0
Stefan Ilsanker,1000000.0
Fraser Hornby,1000000.0
Clinton Mola,1000000.0
Philipp Klement,1000000.0
Ömer Beyaz,1000000.0
Mohamed Sankoh,1000000.0
Adrián,1000000.0
Clément Grenier,1000000.0
Cheikh Niasse,1000000.0
Kamory Doumbia,1000000.0
Ermin Bicakcic,1000000.0
Havard Nordtveit,1000000.0
Christopher Antwi-Adjei,1000000.0
Lennart Grill,1000000.0
Tim Skarke,1000000.0
Tomas Koubek,1000000.0
Frederik Winther,1000000.0
Noah Joel Sarenren Bazee,1000000.0
Sergio Córdova,1000000.0
Diego Farias,1000000.0
Edoardo Goldaniga,1000000.0
Paolo Faragò,1000000.0
Josip Ilicic,1000000.0
Christian Kühlwetter,1000000.0
Lasse Günther,1000000.0
Benjamin Hübner,1000000.0
Rafael Czichos,1000000.0
Tom Bischof,1000000.0
Ilia Gruev,1000000.0
Iker Bravo,1000000.0
Lucas Copado,1000000.0
Lenny Lacroix,1000000.0
Lukasz Fabianski,1000000.0
Cristhian Mosquera,1000000.0
David Timor,1000000.0
Matthew Hoppe,1000000.0
Samu Saiz,1000000.0
Urko González,1000000.0
Jon Bautista,1000000.0
Aarón Escandell,1000000.0
Asmir Begovic,1000000.0
Jon Ander Olasagasti,1000000.0
Dyego Sousa,1000000.0
Ramón Terrats,1000000.0
John Guidetti,1000000.0
Ángel Montoro,1000000.0
Allan Nyom,1000000.0
Antonio Sivera,1000000.0
Nicolas Jackson,1000000.0
Gaizka Ayesa,1000000.0
Florin Andone,1000000.0
Enzo Loiodice,1000000.0
Claudio Bravo,1000000.0
Anastasios Donis,1000000.0
José Fontán,1000000.0
Carlos Domínguez,1000000.0
Víctor Camarasa,1000000.0
Juanmi Latasa,1000000.0
Matías Dituro,1000000.0
Álvaro Bastida,1000000.0
Admir Mehmedi,1000000.0
Jon Pacheco,1000000.0
Gastón Ramírez,900000.0
Hans Nicolussi Caviglia,900000.0
Cedric Teuchert,900000.0
Adam Obert,900000.0
Adrian Leon Barisic,900000.0
Alessandro Tuia,900000.0
Christopher Trimmel,900000.0
Daniel Ginczek,900000.0
Yuya Osako,900000.0
Kevin Behrens,900000.0
Matej Maglica,900000.0
Sven Ulreich,900000.0
Julian Jeanvier,900000.0
Keita Endo,900000.0
Patrick Osterhage,900000.0
Erik Pieters,900000.0
Alfie Devine,900000.0
Chris Basham,900000.0
Charlie Goode,900000.0
Bailey Peacock-Farrell,900000.0
Charly Musonda Jr.,900000.0
Tobias Strobl,900000.0
Miguel Veloso,900000.0
Cheikh Sabaly,900000.0
Cristian Volpato,900000.0
Francesco Cassata,900000.0
Magnus Warming,900000.0
Flavio Bianchi,900000.0
Brian Oddei,900000.0
Karlo Lulic,900000.0
Martín Cáceres,900000.0
Dani Raba,900000.0
Juan Cala,900000.0
Dango Ouattara,900000.0
Woyo Coulibaly,900000.0
Kouadio-Yves Dabila,900000.0
Louis Mafouta,900000.0
Fernando Forestieri,875000.0
Oliver Hüsing,850000.0
Raffaele Maiello,850000.0
Luka Bogdan,850000.0
José Fonte,800000.0
Andrea Ranocchia,800000.0
Riccardo Gagliolo,800000.0
Jony,800000.0
Aleksandr Kokorin,800000.0
Marvin Zeegelaar,800000.0
Luca Ceppitelli,800000.0
Przemyslaw Szyminski,800000.0
Wajdi Kechrida,800000.0
Daniel Fuzato,800000.0
Zito Luvumbo,800000.0
Valentin Antov,800000.0
Warren Tchimbembé,800000.0
Diego Falcinelli,800000.0
Dante,800000.0
Nikola Kalinic,800000.0
Etrit Berisha,800000.0
Sacha Delaye,800000.0
Fernand Mayembo,800000.0
Habib Keïta,800000.0
Johan Gastien,800000.0
Béni Makouana,800000.0
Pape Ibnou Ba,800000.0
Martin Adeline,800000.0
Rémy Descamps,800000.0
Amadou Salif Mbengue,800000.0
Marvin Mehlem,800000.0
Nicolai Rapp,800000.0
Julian Baumgartlinger,800000.0
Gianmarco Cangiano,800000.0
Luigi Canotto,800000.0
Jérémy Pied,800000.0
Francesco Zampano,800000.0
Moïse Sahi Dion,800000.0
Erick Ferigra,800000.0
Iñigo Eguaras,800000.0
Eric Curbelo,800000.0
Tomás Pina,800000.0
David Gil,800000.0
Curro Sánchez,800000.0
Ivan Saponjic,800000.0
Valery Fernández,800000.0
Chema Rodríguez,800000.0
Germán Sánchez,800000.0
Jairo Izquierdo,800000.0
Mika Mármol,800000.0
Sergi Cardona,800000.0
Tachi,800000.0
Juan Carlos Arana,800000.0
Jesús Areso,800000.0
Bebé,800000.0
Esteban Saveljich,800000.0
Nuke Mfulu,800000.0
Luis Hernández,800000.0
Fernando Martínez,800000.0
Daniel Caligiuri,800000.0
Julian Pollersbeck,800000.0
John Björkengren,800000.0
Kastriot Dermaku,800000.0
Alessandro Plizzari,800000.0
Herbert Bockhorn,800000.0
Tommaso Baldanzi,800000.0
Mathias Honsak,800000.0
Mario Hernández,800000.0
Adalberto Peñaranda,800000.0
Makoto Hasebe,800000.0
Kirian Rodríguez,800000.0
Jaume Grau,800000.0
Iván Martín,800000.0
Henri Lansbury,800000.0
Luke Plange,800000.0
Leif Davis,800000.0
Tom Heaton,800000.0
Fred Onyedinma,800000.0
Matt Ingram,800000.0
Billy Koumetio,800000.0
CJ Egan-Riley,800000.0
Harry Arter,800000.0
Michael Verrips,800000.0
Karl Hein,800000.0
Miguel Azeez,800000.0
Luke Cundle,800000.0
Ethan Horvath,800000.0
Darren Randolph,800000.0
Dominic Thompson,800000.0
Álvaro Lemos,800000.0
Samuel Edozie,800000.0
Tony Jantschke,800000.0
Niklas Schmidt,800000.0
Jonás Ramalho,800000.0
Kingsley Schindler,800000.0
Dzenis Burnic,800000.0
Lilian Egloff,800000.0
Andreas Luthe,800000.0
Diant Ramaj,750000.0
Fabio Blanco,750000.0
Solomon Bonnah,750000.0
Sidney Raebiger,750000.0
Soumaïla Coulibaly,750000.0
Connor Ronan,750000.0
Pietro Iemmello,750000.0
Tomás Ostrák,750000.0
Pepe Reina,700000.0
Thórir Jóhann Helgason,700000.0
Abdoullah Ba,700000.0
Emanuele Zuelli,700000.0
Luke Berry,700000.0
Álex Blanco,700000.0
Milutin Osmajic,700000.0
Víctor Díaz,700000.0
Giorgi Makaridze,700000.0
Juanjo Nieto,700000.0
Álvaro Sanz,700000.0
Juan Artola,700000.0
Nélson Monte,700000.0
Aitor Buñuel,700000.0
Javi López,700000.0
Hernâni,700000.0
Örjan Nyland,700000.0
Adam Davies,700000.0
Samuel Iling Junior,700000.0
Junior Stanislas,700000.0
Eren Dinkci,700000.0
Roger Assalé,700000.0
Sebastian Griesbeck,700000.0
Cristian Gamboa,700000.0
Marcel Schuhen,700000.0
Immanuel Pherai,700000.0
Alfred Finnbogason,700000.0
Arial Mendy,700000.0
Florent Ogier,700000.0
Isak Pettersson,700000.0
Dimitri Liénard,700000.0
Jamal Thiaré,700000.0
Benjamin Goller,700000.0
Robert Leipertz,700000.0
Conor Noß,700000.0
Cedric Gondo,700000.0
Gabriel Barès,700000.0
Roli Pereira de Sa,700000.0
Ilija Nestorovski,700000.0
Christos Kourfalidis,700000.0
Martin Palumbo,700000.0
Ibrahima Mbaye,700000.0
Gabriele Corbo,700000.0
Cristian Ansaldi,700000.0
Cafú,700000.0
Denis Odoi,700000.0
Hamadi Al-Ghaddioui,700000.0
Steven Fortes,650000.0
Silvère Ganvoula,600000.0
Jonas Föhrenbach,600000.0
Nick Woltemade,600000.0
Aaron Seydel,600000.0
Kevin Müller,600000.0
Pavao Pervan,600000.0
Nemanja Celic,600000.0
Danny Blum,600000.0
Arvin Appiah,600000.0
Yacine Qasmi,600000.0
Fabian Holland,600000.0
Juan Pérez,600000.0
Miguel Ángel Morro,600000.0
Simone Scuffet,600000.0
Lorenco Simic,600000.0
Fabio Lucioni,600000.0
Edoardo Vergani,600000.0
Fabien Lemoine,600000.0
Félix Lemaréchal,600000.0
Samuel Loric,600000.0
Thibaut Vargas,600000.0
Fodé Doucouré,600000.0
Moustapha Mbow,600000.0
Yanis Begraoui,600000.0
Florent Sanchez,600000.0
Ruben Gabrielsen,600000.0
Moussa Diarra,600000.0
Brayann Pereira,600000.0
Jordan Tell,600000.0
Habib Diarra,600000.0
Alex Mighten,600000.0
Jack Colback,600000.0
Lewis Grabban,600000.0
Luke Mbete,600000.0
Zidane Iqbal,600000.0
Mika Biereth,600000.0
Elliot Lee,600000.0
Dion Sanderson,600000.0
Jed Steer,600000.0
Charlie Savage,600000.0
Glen Rea,600000.0
Harvey White,600000.0
Damir Ceter,600000.0
Joel Voelkerling Persson,600000.0
Pawel Jaroszynski,600000.0
Federico Fazio,600000.0
Darío Poveda,600000.0
Ibrahima Kébé,600000.0
Iván Romero,600000.0
Iñigo Pérez,600000.0
Benito Ramírez,600000.0
Álvaro Jiménez,600000.0
Isma Ruiz,600000.0
Ivan Chapela,600000.0
Óscar Clemente,600000.0
Saúl García,600000.0
Adrián de la Fuente,600000.0
Bastian Oczipka,600000.0
Christian Früchtl,600000.0
Andri Fannar Baldursson,600000.0
Ciprian Tatarusanu,600000.0
Stefan Radu,600000.0
Musa Juwara,600000.0
Federico Santander,600000.0
Domenico Criscito,600000.0
Samuel Di Carmine,600000.0
Giulio Donati,600000.0
Mario Sampirisi,600000.0
Francesco Bardi,600000.0
Samuele Vignato,600000.0
Ivan Radovanovic,600000.0
Matteo Cotali,600000.0
Leonardo Capezzi,600000.0
Nicolas Viola,600000.0
Lasse Sobiech,600000.0
Emir Karic,550000.0
Braydon Manu,550000.0
Giovanni Crociata,550000.0
Raúl García,500000.0
Jacopo Desogus,500000.0
Rafiki Saïd,500000.0
Paul Lasne,500000.0
Marvin Senaya,500000.0
Yehvann Diouf,500000.0
Orestis Karnezis,500000.0
Ihsan Sacko,500000.0
Sambou Sissoko,500000.0
Romain Philippoteaux,500000.0
Samuel Giovane,500000.0
Duccio Degli Innocenti,500000.0
Riccardo Fiamozzi,500000.0
Aleksandar Kolarov,500000.0
Emanuele Cicerelli,500000.0
Naatan Skyttä,500000.0
Federico Ravaglia,500000.0
Joel Obi,500000.0
Stefan Strandberg,500000.0
Simone Edera,500000.0
Davide Santon,500000.0
Diego Perotti,500000.0
Patryk Dziczek,500000.0
Camillo Ciano,500000.0
Vid Belec,500000.0
Iván Barbero,500000.0
Mario Gila,500000.0
Javi Díaz,500000.0
Jeanuël Belocian,500000.0
Adam Jakubech,500000.0
Jean-Armel Kana-Biyik,500000.0
Abdelwahed Wahib,500000.0
Wes Foderingham,500000.0
Gabriel Osho,500000.0
Dan Potts,500000.0
Patrik Gunnarsson,500000.0
Fabri,500000.0
Wayne Hennessey,500000.0
Jordan Clark,500000.0
Jaroslaw Jach,500000.0
Jay Stansfield,500000.0
Lyle Taylor,500000.0
Xavier Mbuyamba,500000.0
Conor Coventry,500000.0
Tyrese Francois,500000.0
Xande Silva,500000.0
Jordan Lawrence-Gabriel,500000.0
Aji Alese,500000.0
Jesurun Rak-Sakyi,500000.0
Robert Snodgrass,500000.0
Mathieu Gorgelin,500000.0
Jean-Louis Leca,500000.0
Hugo Vogel,500000.0
Lenny Joseph,500000.0
Loris Mouyokolo,500000.0
Thomas Fontaine,500000.0
Vito Mannone,500000.0
Juanlu Sánchez,500000.0
Andy Diouf,500000.0
Aleksandar Sedlar,500000.0
Klaus Gjasula,500000.0
Kenneth Schmidt,500000.0
Benjamin Uphoff,500000.0
Denis Thomalla,500000.0
Anthony Losilla,500000.0
Fabio Chiarodia,500000.0
Jonathan Gómez,500000.0
Florian Pick,500000.0
Andreas Geipl,500000.0
Christian Groß,500000.0
Anthony Ujah,500000.0
Ron-Thorben Hoffmann,500000.0
Daniel Brosinski,500000.0
Jan Moravek,500000.0
Michael Zetterer,500000.0
Clemens Riedel,500000.0
Fabian Bredlow,500000.0
Ádám Szalai,500000.0
Marcel Schmelzer,500000.0
Lion Semic,500000.0
Tobias Kempe,500000.0
Robert Wagner,500000.0
Maurice Malone,500000.0
Vasilios Lampropoulos,500000.0
Dani Tasende,500000.0
Martín Calderón,500000.0
Ale Díez,500000.0
Ander Martín,500000.0
David Juncà,500000.0
Juan Ibiza,500000.0
Marc Tenas,500000.0
Giuliano Simeone,500000.0
Gastón Álvarez,500000.0
Oier Sanjurjo,500000.0
Jorge Moreno,500000.0
Jordi Calavera,500000.0
Rober Ibáñez,500000.0
Antonio Cioffi,500000.0
Giuseppe Ambrosino,500000.0
Nathan Broadhead,500000.0
Tim Ream,500000.0
Daniel Didavi,500000.0
Julien Boyer,450000.0
Jonathan Iglesias,450000.0
Fabian Schnellhardt,450000.0
Jannik Müller,450000.0
Antonis Siatounis,450000.0
David Flakus Bosilj,450000.0
Ben Lhassine Kone,450000.0
Harvey Vale,400000.0
Dilan Markanday,400000.0
Gary Cahill,400000.0
Nile John,400000.0
Admiral Muskwe,400000.0
Matej Kovar,400000.0
Owen Beck,400000.0
Billy Sharp,400000.0
Josh Wilson-Esbrand,400000.0
Teddy Alloh,400000.0
Frédéric Veseli,400000.0
Carlo Pinsoglio,400000.0
Iván Martos,400000.0
Romain Salin,400000.0
Charles Boli,400000.0
Gor Manvelyan,400000.0
Nolan Mbemba,400000.0
Nordine Kandil,400000.0
Pépé Bonet,400000.0
Ayman Ben Mohamed,400000.0
Quini,400000.0
Valentino Fattore,400000.0
Sergio Moreno,400000.0
Lucas de Vega,400000.0
Boris Radunović,400000.0
Luismi Cruz,400000.0
Fabio González,400000.0
Thomas Carrique,400000.0
Antonio Perera,400000.0
Rafa Marín,400000.0
Víctor Sánchez,400000.0
Álvaro Valles,400000.0
Fran Delgado,400000.0
Carlo García,400000.0
José Mari,400000.0
Nathan Bitumazala,400000.0
Francesco Magnanelli,400000.0
Andrea Oliveri,400000.0
Stefano Minelli,400000.0
Andrea Masiello,400000.0
Marcus Rohdén,400000.0
Daniele Padelli,400000.0
Alessio Tribuzzi,400000.0
Antonino Ragusa,400000.0
Goran Pandev,400000.0
Michele Cerofolini,400000.0
Luca Paganini,400000.0
Mato Jajalo,400000.0
Andrea Schiavone,400000.0
Brynjar Ingi Bjarnason,400000.0
Regan Slater,400000.0
Brayan Vera,400000.0
Luca Marrone,400000.0
Maissa Ndiaye,400000.0
Niklas Pyyhtiä,400000.0
Marcin Listkowski,400000.0
Francesco Di Tacchio,400000.0
Kingsley Michael,400000.0
Jean-Pascal Fontaine,400000.0
Lisandru Tramoni,400000.0
Fin Stevens,400000.0
Alex Cordaz,400000.0
Patrick Schmidt,400000.0
Torben Müsel,400000.0
Salim Ben Seghir,400000.0
Sébastien Cibois,400000.0
Antonio Foti,400000.0
Fisnik Asllani,400000.0
Justin Njinmah,400000.0
Théo Le Bris,400000.0
Sam Sanna,400000.0
Logan Costa,400000.0
Désiré Doué,400000.0
Simon Ngapandouetnbu,400000.0
Mathías Suárez,400000.0
Alexandre Letellier,400000.0
Konstantin Kerschbaumer,400000.0
Erich Berko,400000.0
Yannik Engelhardt,400000.0
Suleiman Abdullahi,400000.0
Michael Esser,400000.0
Soma Novothny,400000.0
Merveille Papela,400000.0
Tobias Sippel,400000.0
Stefan Schimmer,400000.0
Junior Flemmings,400000.0
Tim Siersleben,400000.0
Vincent Vermeij,400000.0
Marvin Rittmüller,350000.0
Marko Bozic,350000.0
Sebastien De Maio,350000.0
Marco Brescianini,350000.0
Guillaume Renault,350000.0
Robert Tesche,350000.0
Frank Ronstadt,350000.0
Mathias Olesen,350000.0
Nishan Burkart,350000.0
Filippo Delli Carri,350000.0
Alessandro Bianco,350000.0
Diego Stramaccioni,350000.0
