Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Wissa Yoane,25,FW,38,16,"1,606",7,3,0,3,0,32,15,46.9,0.22,0.47,14.1,0,238,344,69.2,3147,601,36,2.02,29,0,1,2,3,1,6,0.34,4,0,0,0,1,1,17,12,6,46.2,10,6,23,15,0
Dasilva Josh,23,MF,36,14,"1,389",4,2,0,1,0,18,6,33.3,0.22,0.67,19.8,0,491,617,79.6,8103,1954,42,2.72,36,1,3,1,1,0,7,0.45,5,0,1,0,1,0,18,9,6,37.5,22,5,23,7,1
Roerslev Mads,23,DF,20,12,"1,108",0,0,0,0,0,3,0,0.0,0.00,,14.8,0,194,303,64.0,2980,1071,13,1.06,13,0,0,0,0,0,1,0.08,1,0,0,0,0,0,22,12,16,48.5,14,9,31,38,0
Jørgensen Mathias,32,DF,18,11,"1,103",0,0,0,2,0,5,1,20.0,0.00,0.00,7.8,0,404,503,80.3,6929,3051,9,0.73,5,4,0,0,0,0,1,0.08,0,1,0,0,0,0,17,8,9,42.9,19,16,33,39,1
Damsgaard Mikkel,22,"MF,FW",26,9,988,0,0,0,4,0,12,5,41.7,0.00,0.00,15.0,0,275,407,67.6,4023,1437,25,2.28,20,3,0,1,1,0,2,0.18,2,0,0,0,0,0,31,21,15,35.7,20,10,41,14,0
Ajer Kristoffer,24,DF,9,9,763,0,0,0,0,0,1,0,0.0,0.00,,6.0,0,259,345,75.1,4480,1887,4,0.47,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,11,8,9,56.3,6,7,18,22,0
Jansson Pontus,31,DF,12,9,724,1,0,0,0,0,4,2,50.0,0.25,0.50,9.9,0,257,321,80.1,5004,1738,2,0.25,1,0,0,1,0,0,1,0.12,1,0,0,0,0,0,5,3,3,60.0,13,9,14,38,0
Onyeka Frank,24,MF,21,8,848,0,2,0,0,0,9,4,44.4,0.00,0.00,17.4,0,193,257,75.1,2989,784,23,2.44,16,0,0,1,6,0,7,0.74,5,0,0,0,2,0,19,14,10,40.0,16,10,29,16,0
Schade Kevin,20,FW,18,7,732,0,1,0,2,0,12,4,33.3,0.00,0.00,11.9,0,103,173,59.5,1282,285,27,3.32,15,0,6,2,4,0,4,0.49,3,0,1,0,0,0,12,8,5,50.0,7,4,16,6,0
Baptiste Shandon,24,MF,23,4,618,0,1,0,3,1,4,1,25.0,0.00,0.00,15.9,0,247,295,83.7,4143,1121,18,2.63,11,1,2,2,2,0,4,0.58,3,0,0,0,1,0,15,9,7,41.2,10,7,22,10,0
Lewis-Potter Keane,21,"FW,MF",10,3,321,0,1,0,0,0,7,2,28.6,0.00,0.00,14.1,0,49,86,57.0,600,118,8,2.24,2,0,2,4,0,0,2,0.56,0,0,0,2,0,0,1,0,0,,5,0,1,2,0
Ghoddos Saman,28,"MF,FW",15,0,139,0,0,0,0,0,1,1,100.0,0.00,0.00,19.2,0,59,79,74.7,953,286,4,2.57,1,2,0,1,0,0,0,0.00,0,0,0,0,0,0,2,1,1,33.3,5,4,6,2,0
Canós Sergi,25,"FW,DF",5,0,77,0,0,0,0,0,1,0,0.0,0.00,,16.1,0,23,43,53.5,268,76,3,3.51,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,3,0,0,1,0
Bech Sørensen Mads,23,"DF,MF",4,0,21,0,0,0,0,0,0,0,,,,,0,7,11,63.6,142,49,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,1,1,1,0
Dervişoğlu Halil,22,MF,1,0,8,0,0,0,0,0,1,0,0.0,0.00,,31.9,0,0,0,,0,0,1,11.25,0,0,0,1,0,0,1,11.25,0,0,0,1,0,0,0,0,0,0.0,0,0,0,0,0
Leno Bernd,30,GK,36,36,"3,240",0,0,0,3,0,0,0,,,,,0,1110,1397,79.5,26975,16383,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,18,0
Palhinha João,27,MF,35,35,"3,108",3,0,0,14,0,39,9,23.1,0.08,0.33,17.2,0,1051,1274,82.5,18222,4336,30,0.87,21,0,0,4,1,4,0,0.00,0,0,0,0,0,0,147,83,71,53.0,48,46,193,61,2
Robinson Antonee,24,DF,35,35,"3,088",0,1,0,8,0,3,0,0.0,0.00,,25.7,0,1404,1910,73.5,24327,9684,58,1.69,52,2,2,0,1,1,6,0.17,4,0,1,0,1,0,62,38,44,67.7,49,53,115,83,3
Reed Harrison,27,MF,37,35,"2,866",3,4,0,5,0,20,7,35.0,0.15,0.43,20.1,0,988,1281,77.1,15467,3661,74,2.32,64,2,2,3,3,0,7,0.22,6,0,1,0,0,0,44,27,16,32.0,54,19,63,36,0
Ream Tim,34,DF,33,33,"2,897",1,0,0,2,0,3,2,66.7,0.33,0.50,9.8,0,1662,1922,86.5,35620,12543,24,0.75,23,0,0,0,0,1,0,0.00,0,0,0,0,0,0,30,16,13,50.0,45,41,71,116,2
Pereira Andreas,26,MF,33,33,"2,692",4,6,1,8,0,61,22,36.1,0.05,0.14,21.3,12,701,1068,65.6,13078,4235,118,3.94,57,44,2,9,6,0,12,0.40,5,5,0,2,0,0,18,9,8,24.2,21,6,24,8,0
Tete Kenny,26,DF,31,29,"2,569",1,5,0,8,0,13,5,38.5,0.08,0.20,18.9,0,1110,1530,72.5,17550,7197,49,1.72,39,5,0,0,3,2,12,0.42,11,1,0,0,0,0,83,46,38,76.0,48,52,135,81,1
Reid Bobby,29,"FW,DF",36,29,"2,475",4,1,0,8,0,31,10,32.3,0.13,0.40,13.7,0,636,907,70.1,9625,3067,54,1.96,36,1,3,5,7,2,3,0.11,1,0,0,1,0,1,42,24,16,47.1,25,20,62,28,1
Willian,33,FW,27,25,"2,126",5,5,0,2,0,41,17,41.5,0.12,0.29,18.8,3,712,912,78.1,12115,2563,105,4.44,71,16,5,8,4,1,12,0.51,7,3,1,1,0,0,13,8,7,28.0,13,9,22,9,0
Adarabioyo Tosin,24,DF,25,23,"2,085",1,0,0,4,0,16,4,25.0,0.06,0.25,21.2,1,1066,1300,82.0,22623,8478,18,0.78,15,0,0,3,0,0,0,0.00,0,0,0,0,0,0,30,13,16,69.6,20,26,56,140,1
Mitrović Aleksandar,27,FW,24,23,"2,008",14,1,4,7,0,85,27,31.8,0.12,0.37,15.1,0,299,496,60.3,4671,970,55,2.47,26,0,9,13,6,1,10,0.45,3,0,1,4,2,0,14,7,5,41.7,22,3,17,20,1
Diop Issa,25,DF,25,21,"2,012",1,0,0,2,0,3,2,66.7,0.33,0.50,12.3,0,1216,1399,86.9,23784,7827,9,0.40,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0,28,19,17,53.1,24,35,63,86,0
Wilson Harry,25,FW,29,13,"1,100",2,3,0,1,0,18,4,22.2,0.11,0.50,16.0,1,310,404,76.7,4943,1086,32,2.62,18,2,1,3,8,0,9,0.74,4,0,0,1,4,0,21,13,8,44.4,17,6,27,14,0
Vinícius Carlos,27,FW,28,11,"1,109",5,2,0,3,0,21,12,57.1,0.24,0.42,11.9,0,119,189,63.0,1470,387,16,1.30,13,0,2,0,1,0,6,0.49,5,0,1,0,0,0,4,1,0,0.0,7,0,4,10,0
Kebano Neeskens,30,FW,17,9,764,0,3,0,0,0,9,2,22.2,0.00,0.00,15.2,0,155,212,73.1,2079,517,24,2.83,16,2,0,2,3,1,5,0.59,4,0,0,1,0,0,17,9,9,52.9,14,1,18,8,0
Cairney Tom,31,MF,33,6,988,2,0,0,2,0,21,2,9.5,0.10,1.00,18.6,0,632,750,84.3,10133,2428,45,4.10,35,4,1,2,2,1,3,0.27,3,0,0,0,0,0,17,6,7,70.0,18,5,22,3,0
James Daniel,24,FW,20,5,621,2,1,0,0,0,14,3,21.4,0.14,0.67,13.0,0,120,186,64.5,1575,315,11,1.59,10,0,0,0,1,0,0,0.00,0,0,0,0,0,0,9,5,4,50.0,5,1,10,5,0
Solomon Manor,23,FW,19,4,572,4,0,0,0,0,11,7,63.6,0.36,0.57,19.9,0,175,207,84.5,2474,575,11,1.73,11,0,0,0,0,0,2,0.31,2,0,0,0,0,0,20,12,9,56.3,8,5,25,3,0
Lukić Saša,25,MF,12,4,412,0,0,0,1,0,5,1,20.0,0.00,0.00,27.1,0,192,218,88.1,3180,681,5,1.09,4,0,0,0,0,1,1,0.22,0,0,0,0,0,1,8,3,3,42.9,6,5,13,3,0
Soares Cédric,30,DF,6,2,198,0,0,0,0,0,2,0,0.0,0.00,,25.4,0,143,186,76.9,2394,686,4,1.82,3,0,1,0,0,0,0,0.00,0,0,0,0,0,0,8,5,3,100.0,3,1,9,5,0
Rodák Marek,25,GK,2,2,180,0,0,0,0,0,0,0,,,,,0,29,61,47.5,1170,1037,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,1
Kurzawa Layvin,29,DF,3,2,135,0,0,0,1,0,0,0,,,,,0,28,41,68.3,408,135,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,2,3,100.0,1,2,5,4,0
Mbabu Kevin,27,"DF,FW",6,1,144,0,1,0,1,0,0,0,,,,,0,68,94,72.3,1051,383,3,1.87,2,0,1,0,0,0,1,0.62,1,0,0,0,0,0,3,2,1,33.3,2,3,6,3,0
Stansfield Jay,19,FW,3,1,87,0,0,0,0,0,2,0,0.0,0.00,,13.9,0,9,23,39.1,82,32,4,4.14,1,0,0,2,1,0,1,1.03,0,0,0,1,0,0,0,0,0,0.0,4,1,1,1,0
Chalobah Nathaniel,27,MF,4,1,12,0,0,0,0,1,1,1,100.0,0.00,0.00,10.1,0,4,5,80.0,67,9,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,100.0,0,0,1,2,0
Guéhi Marc,22,DF,37,37,"3,329",1,0,0,8,0,14,6,42.9,0.07,0.17,8.3,0,1883,2208,85.3,38404,14329,29,0.78,23,1,0,3,1,1,1,0.03,1,0,0,0,0,0,52,27,26,61.9,45,45,97,134,3
Mitchell Tyrick,22,DF,36,34,"2,891",0,2,0,5,1,6,1,16.7,0.00,0.00,11.6,0,1152,1607,71.7,18235,8262,33,1.03,28,1,2,0,0,2,3,0.09,3,0,0,0,0,0,71,49,30,56.6,48,42,113,78,0
Doucouré Cheick,22,MF,34,34,"2,769",0,3,0,10,1,36,7,19.4,0.00,0.00,24.6,0,1038,1247,83.2,17432,5352,61,1.98,48,0,2,5,2,4,6,0.20,4,0,0,1,0,1,77,46,29,55.8,47,56,133,48,0
Andersen Joachim,26,DF,32,32,"2,782",1,0,0,8,0,22,9,40.9,0.05,0.11,13.9,1,1561,1972,79.2,36474,13911,25,0.81,20,3,0,0,1,1,1,0.03,0,1,0,0,0,0,42,22,16,50.0,28,24,66,188,0
Olise Michael,20,"FW,MF",37,31,"2,749",2,11,0,2,0,51,14,27.5,0.04,0.14,21.1,7,985,1420,69.4,16792,5022,143,4.68,75,37,15,4,9,3,13,0.43,9,4,0,0,0,0,58,34,25,41.7,46,26,84,17,0
Ayew Jordan,30,"FW,MF",38,31,"2,714",4,3,0,5,0,32,10,31.3,0.13,0.40,16.1,0,676,875,77.3,8710,1706,78,2.59,53,0,9,6,7,3,8,0.27,5,0,1,1,1,0,66,41,21,39.6,35,15,81,31,0
Eze Eberechi,24,"MF,FW",38,30,"2,636",10,4,1,3,0,70,25,35.7,0.13,0.36,21.9,14,923,1178,78.4,14106,3902,118,4.03,69,21,11,4,11,2,16,0.55,9,1,5,0,1,0,42,24,18,47.4,22,13,55,10,0
Schlupp Jeffrey,29,"MF,FW",34,30,"2,531",3,1,0,7,0,28,9,32.1,0.11,0.33,17.5,0,665,900,73.9,10562,2798,44,1.56,34,0,3,5,1,1,5,0.18,2,0,0,1,1,1,66,46,22,51.2,39,23,89,38,0
Guaita Vicente,35,GK,27,27,"2,430",0,0,0,1,0,0,0,,,,,0,610,845,72.2,15748,10443,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,9,1
Zaha Wilfried,29,"FW,MF",27,27,"2,288",7,2,0,5,0,64,21,32.8,0.11,0.33,16.8,0,502,650,77.2,7047,1594,91,3.58,57,0,12,4,17,1,7,0.28,6,0,0,1,0,0,32,20,8,38.1,21,16,48,9,0
Ward Joel,32,DF,28,24,"2,256",1,0,0,6,0,8,2,25.0,0.13,0.50,16.5,0,921,1223,75.3,14816,6577,22,0.88,17,0,1,1,3,0,1,0.04,0,0,0,1,0,0,50,36,30,73.2,32,25,75,80,1
Édouard Odsonne,24,FW,35,20,"1,803",5,2,0,3,0,39,15,38.5,0.13,0.33,12.5,0,295,412,71.6,3307,535,44,2.20,32,0,1,9,2,0,4,0.20,4,0,0,0,0,0,25,13,7,53.8,17,3,28,22,0
Clyne Nathaniel,31,DF,22,19,"1,640",0,0,0,3,0,0,0,,,,,0,654,832,78.6,10205,3887,18,0.99,16,1,0,0,1,0,0,0.00,0,0,0,0,0,0,27,16,14,60.9,22,19,46,34,0
Johnstone Sam,29,GK,9,9,810,0,0,0,1,0,0,0,,,,,0,207,280,73.9,5239,3382,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,5,0
Hughes Will,27,MF,27,7,842,1,1,0,4,0,6,4,66.7,0.17,0.25,17.2,0,296,373,79.4,4161,1158,17,1.82,12,2,0,2,1,0,1,0.11,0,0,0,1,0,0,29,16,11,55.0,16,16,45,9,0
Mateta Jean-Philippe,25,FW,29,6,770,2,0,0,3,0,27,7,25.9,0.07,0.29,12.2,0,104,149,69.8,1196,155,8,0.94,3,0,0,3,2,0,1,0.12,0,0,0,0,1,0,7,1,1,33.3,3,3,10,18,0
Sambi Lokonga Albert,22,MF,9,6,536,0,0,0,2,0,2,1,50.0,0.00,0.00,17.9,0,228,264,86.4,3763,1080,6,1.01,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0,13,10,8,66.7,8,7,20,10,0
Milivojević Luka,31,MF,18,5,512,0,0,0,2,0,7,0,0.0,0.00,,25.1,1,207,260,79.6,3587,1136,3,0.53,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,13,7,7,70.0,13,12,25,10,0
Richards Chris,22,DF,9,4,447,0,0,0,0,0,4,0,0.0,0.00,,9.1,0,169,203,83.3,3129,991,2,0.40,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,9,6,5,71.4,10,8,17,31,0
Tomkins James,33,DF,6,3,338,1,0,0,3,1,3,2,66.7,0.33,0.50,12.7,0,138,171,80.7,2645,822,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4,2,1,33.3,3,5,9,19,0
Whitworth Joseph,18,GK,2,2,180,0,0,0,0,0,0,0,,,,,0,61,83,73.5,1486,886,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,1,0
Ahamada Naouirou,20,"MF,FW",8,0,94,0,0,0,1,0,3,0,0.0,0.00,,15.9,0,37,46,80.4,550,179,2,1.91,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,3,2,1,33.3,2,0,3,0,0
Riedewald Jaïro,25,"DF,MF",6,0,64,0,0,0,0,0,1,0,0.0,0.00,,14.7,0,34,45,75.6,467,137,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,1,0,0.0,2,0,2,4,0
McArthur James,34,MF,4,0,54,0,0,0,0,0,0,0,,,,,0,41,52,78.8,596,129,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,100.0,2,1,2,2,0
Ebiowei Malcolm,18,"MF,FW",3,0,34,0,0,0,0,0,0,0,,,,,0,5,10,50.0,98,16,1,2.65,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,0,0.0,2,0,1,0,0
Havertz Kai,23,"FW,MF",35,30,"2,569",7,1,1,5,0,70,31,44.3,0.09,0.19,12.7,1,727,894,81.3,9347,1882,63,2.21,54,2,1,5,1,0,4,0.14,3,0,0,1,0,0,34,16,10,33.3,28,7,41,41,0
Arrizabalaga Kepa,27,GK,29,29,"2,565",0,0,0,1,0,0,0,,,,,0,871,1046,83.3,19299,11448,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,2,66.7,0,1,3,16,2
Silva Thiago,37,DF,27,26,"2,352",0,2,0,2,0,15,2,13.3,0.00,0.00,13.0,0,1856,2042,90.9,34995,13939,18,0.69,16,1,0,1,0,0,2,0.08,2,0,0,0,0,0,41,27,21,67.7,38,34,75,111,2
Sterling Raheem,27,"FW,MF",28,23,"1,891",6,3,0,4,0,42,16,38.1,0.14,0.38,13.6,0,514,685,75.0,6522,1357,68,3.23,53,0,7,3,4,1,4,0.19,3,0,1,0,0,0,18,10,8,57.1,17,2,20,5,0
Cucurella Marc,24,DF,24,21,"1,671",0,2,0,4,0,7,0,0.0,0.00,,19.7,0,1090,1293,84.3,16587,5116,27,1.46,21,6,0,0,0,0,3,0.16,2,1,0,0,0,0,66,33,30,50.0,28,16,82,48,1
Koulibaly Kalidou,31,DF,23,20,"1,800",2,1,0,7,1,11,4,36.4,0.18,0.50,12.0,0,1275,1471,86.7,22422,9023,21,1.05,17,0,0,2,0,2,3,0.15,3,0,0,0,0,0,45,31,26,65.0,30,29,74,77,0
Mount Mason,23,"MF,FW",24,20,"1,648",3,2,0,4,0,33,9,27.3,0.09,0.33,19.7,2,585,778,75.2,8688,2236,57,3.11,42,9,2,2,2,0,7,0.38,5,0,0,1,1,0,33,19,14,51.9,24,8,41,9,0
Loftus-Cheek Ruben,26,"MF,DF",25,19,"1,536",0,1,0,1,0,9,2,22.2,0.00,0.00,18.6,0,782,907,86.2,11417,2878,36,2.11,31,0,3,1,1,0,4,0.23,4,0,0,0,0,0,25,14,12,57.1,15,12,37,23,0
Gallagher Conor,22,MF,35,18,"1,621",3,1,0,11,1,28,11,39.3,0.11,0.27,17.9,0,706,871,81.1,10444,2483,47,2.61,34,4,4,2,2,1,3,0.17,2,0,1,0,0,0,46,33,10,27.0,41,23,69,18,1
Chalobah Trevoh,23,DF,25,18,"1,608",0,0,0,4,0,9,2,22.2,0.00,0.00,9.6,0,1051,1200,87.6,18603,5316,16,0.90,11,0,1,2,2,0,3,0.17,3,0,0,0,0,0,31,20,24,70.6,17,24,55,56,1
Fernández Enzo,21,MF,18,18,"1,547",0,2,0,3,0,20,3,15.0,0.00,0.00,25.7,2,1269,1440,88.1,24396,7284,59,3.43,49,6,0,2,2,0,6,0.35,6,0,0,0,0,0,45,27,21,37.5,32,16,61,12,1
Kovačić Mateo,28,MF,27,17,"1,707",1,2,0,8,0,23,1,4.3,0.04,1.00,22.1,0,1130,1319,85.7,18537,5579,62,3.27,53,1,2,4,0,2,3,0.16,3,0,0,0,0,0,36,24,14,38.9,10,19,55,16,0
Azpilicueta César,32,DF,25,16,"1,527",0,0,0,3,0,9,1,11.1,0.00,0.00,18.2,0,872,1065,81.9,12891,4354,25,1.47,25,0,0,0,0,0,1,0.06,1,0,0,0,0,0,43,25,22,59.5,26,19,62,54,1
Chilwell Ben,25,"DF,MF",23,15,"1,408",2,2,0,3,0,16,4,25.0,0.13,0.50,16.1,0,762,977,78.0,10963,3238,39,2.49,19,17,0,1,2,0,4,0.26,2,1,0,0,1,0,21,17,13,52.0,21,18,39,26,0
Jorginho,30,MF,18,15,"1,279",2,0,2,4,0,3,1,33.3,0.00,0.00,34.1,0,749,884,84.7,11991,3508,29,2.04,29,0,0,0,0,0,2,0.14,2,0,0,0,0,0,42,23,22,47.8,18,21,63,7,0
James Reece,22,"DF,MF",16,14,"1,244",1,1,0,4,0,16,4,25.0,0.06,0.25,22.4,2,891,1051,84.8,14345,4119,47,3.40,36,5,3,2,1,0,3,0.22,2,0,0,0,1,0,31,20,15,78.9,17,12,43,23,0
Fofana Wesley,21,DF,15,12,"1,183",1,0,0,3,0,6,2,33.3,0.17,0.50,11.4,0,779,872,89.3,12893,3325,13,0.99,13,0,0,0,0,0,2,0.15,2,0,0,0,0,0,30,18,13,50.0,17,20,50,33,2
Félix João,22,"FW,MF",16,11,941,4,0,0,1,1,46,16,34.8,0.09,0.25,18.0,3,274,356,77.0,4034,1122,31,2.96,13,2,6,4,6,0,1,0.10,1,0,0,0,0,0,14,7,4,33.3,3,1,15,1,1
Badiashile Benoît,21,DF,11,10,905,1,0,0,2,0,6,2,33.3,0.17,0.50,7.2,0,769,860,89.4,14061,5150,12,1.19,11,0,0,0,0,1,0,0.00,0,0,0,0,0,0,14,8,9,64.3,5,16,30,34,1
Mendy Edouard,30,GK,10,9,855,0,0,0,1,0,0,0,,,,,0,233,289,80.6,5287,3583,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,,0,0,0,3,3
Pulisic Christian,23,"FW,DF",24,8,821,1,1,0,1,0,19,6,31.6,0.05,0.17,16.8,0,238,301,79.1,3262,556,24,2.63,21,0,0,3,0,0,3,0.33,3,0,0,0,0,0,11,6,3,60.0,8,4,15,4,0
Hall Lewis,17,DF,9,8,654,0,0,0,1,0,11,5,45.5,0.00,0.00,15.0,0,344,428,80.4,5947,1764,26,3.58,14,6,2,2,2,0,0,0.00,0,0,0,0,0,0,23,12,15,68.2,8,11,34,11,1
Mudryk Mykhailo,21,"FW,MF",15,7,657,0,2,0,1,0,14,5,35.7,0.00,0.00,18.4,0,161,216,74.5,2112,668,21,2.88,13,3,1,1,3,0,2,0.27,2,0,0,0,0,0,11,9,4,30.8,7,0,11,3,0
Madueke Noni,20,FW,12,7,643,1,0,0,0,0,12,6,50.0,0.08,0.17,15.6,0,223,286,78.0,2972,771,24,3.36,19,0,4,1,0,0,1,0.14,1,0,0,0,0,0,12,8,6,46.2,13,4,16,7,0
Ziyech Hakim,29,"FW,MF",18,6,661,0,3,0,1,0,16,3,18.8,0.00,0.00,22.7,0,258,400,64.5,4222,1570,32,4.36,25,4,1,0,1,1,3,0.41,2,1,0,0,0,0,20,12,4,44.4,8,5,25,5,1
Kilman Max,25,DF,37,37,"3,307",0,0,0,3,0,14,0,0.0,0.00,,10.1,0,1748,2107,83.0,34713,12450,23,0.63,20,0,0,2,1,0,2,0.05,1,0,0,1,0,0,36,20,16,53.3,70,19,55,164,1
Sá José,29,GK,36,36,"3,240",0,0,0,2,0,0,0,,,,,0,837,1200,69.8,20499,13561,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,100.0,0,0,1,10,6
Neves Rúben,25,MF,35,33,"3,019",6,1,3,12,0,63,13,20.6,0.05,0.23,26.7,11,1730,2106,82.1,36646,10039,80,2.38,55,11,3,4,3,4,3,0.09,2,1,0,0,0,0,79,43,32,43.2,59,50,129,85,1
Semedo Nélson,28,DF,36,31,"2,632",0,1,0,11,1,9,0,0.0,0.00,,20.5,0,1211,1499,80.8,18149,6122,35,1.20,28,0,0,4,3,0,3,0.10,3,0,0,0,0,0,71,42,33,51.6,42,29,100,83,2
Nunes Matheus,23,MF,34,30,"2,467",1,1,0,2,1,28,9,32.1,0.04,0.11,17.6,1,818,1028,79.6,15035,2954,59,2.15,49,2,4,2,2,0,5,0.18,3,0,2,0,0,0,67,43,28,45.9,35,16,83,35,2
Moutinho João,35,MF,31,20,"1,780",0,2,0,3,0,16,3,18.8,0.00,0.00,18.4,3,850,1057,80.4,15648,4124,66,3.34,49,14,0,2,1,0,3,0.15,3,0,0,0,0,0,51,30,19,41.3,22,18,69,20,0
Podence Daniel,26,"FW,MF",32,20,"1,771",6,0,0,5,0,43,17,39.5,0.14,0.35,16.5,0,445,663,67.1,7362,2311,69,3.51,46,9,3,8,2,1,3,0.15,2,0,1,0,0,0,27,17,6,19.4,19,7,34,6,0
Collins Nathan,21,DF,26,19,"1,814",0,0,0,2,1,3,0,0.0,0.00,,9.0,0,1001,1138,88.0,20045,6918,11,0.55,8,0,1,0,2,0,0,0.00,0,0,0,0,0,0,27,15,15,62.5,35,21,48,84,0
Dawson Craig,32,DF,17,17,"1,414",1,0,0,4,0,11,2,18.2,0.09,0.50,11.5,0,780,926,84.2,16202,5539,6,0.38,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9,6,4,57.1,31,12,21,74,2
Lemina Mario,28,MF,19,17,"1,299",0,1,0,4,1,9,2,22.2,0.00,0.00,27.4,0,566,651,86.9,10051,2917,8,0.55,6,0,0,0,0,2,2,0.14,1,0,0,0,0,1,38,24,20,52.6,26,14,52,24,1
Bueno Hugo,19,DF,21,16,"1,310",0,1,0,1,0,4,1,25.0,0.00,0.00,18.5,0,547,679,80.6,7697,2227,30,2.06,22,7,0,1,0,0,1,0.07,1,0,0,0,0,0,33,16,17,51.5,14,10,43,36,0
Costa Diego,33,FW,23,16,"1,241",1,0,0,5,1,28,14,50.0,0.04,0.07,12.0,0,158,221,71.5,1870,312,23,1.67,15,0,3,3,2,0,1,0.07,1,0,0,0,0,0,3,1,2,22.2,6,2,5,17,0
Castro Jonny,28,DF,18,14,"1,261",1,0,0,3,1,9,2,22.2,0.11,0.50,24.1,0,701,832,84.3,11101,3638,24,1.71,20,0,0,0,3,1,1,0.07,1,0,0,0,0,0,34,15,18,48.6,26,14,48,28,2
Neto Pedro,22,"FW,MF",18,13,964,0,0,0,1,0,17,3,17.6,0.00,0.00,20.7,1,284,384,74.0,4517,1035,41,3.82,23,6,2,4,5,1,6,0.56,4,0,0,1,1,0,11,6,7,41.2,5,4,15,4,0
Traoré Adama,26,"FW,MF",34,12,"1,496",2,1,0,2,0,19,7,36.8,0.11,0.29,15.0,0,325,494,65.8,4826,1228,44,2.65,37,0,2,2,3,0,4,0.24,2,0,0,2,0,0,14,7,4,44.4,8,3,17,17,0
Hee-chan Hwang,26,"FW,MF",27,12,"1,130",3,1,0,1,0,18,7,38.9,0.17,0.43,15.0,0,214,280,76.4,3139,653,30,2.39,25,0,2,1,2,0,2,0.16,2,0,0,0,0,0,20,9,6,31.6,18,5,25,5,0
Cunha Matheus,23,FW,17,12,965,2,0,0,1,0,26,7,26.9,0.08,0.29,19.4,0,171,234,73.1,2140,353,21,1.96,16,1,1,1,2,0,0,0.00,0,0,0,0,0,0,7,4,2,20.0,15,9,16,11,0
Gomes Toti,23,DF,17,10,984,1,0,0,6,0,5,2,40.0,0.20,0.50,9.9,0,460,555,82.9,7615,2848,9,0.82,9,0,0,0,0,0,1,0.09,1,0,0,0,0,0,15,9,9,69.2,16,11,26,51,0
Aït Nouri Rayan,21,DF,21,9,"1,076",1,0,0,4,0,10,5,50.0,0.10,0.20,14.1,0,470,578,81.3,7079,2353,23,1.93,14,2,4,1,2,0,0,0.00,0,0,0,0,0,0,33,20,9,60.0,3,9,42,28,0
Sarabia Pablo,30,"FW,MF",13,9,765,1,0,0,3,0,20,5,25.0,0.05,0.20,14.8,1,252,365,69.0,3772,1260,31,3.65,21,5,0,5,0,0,0,0.00,0,0,0,0,0,0,12,6,6,40.0,7,2,14,4,0
Jiménez Raúl,31,FW,15,8,846,0,1,0,0,0,20,9,45.0,0.00,0.00,14.5,0,140,198,70.7,1933,349,18,1.92,12,0,1,3,2,0,2,0.21,1,0,0,1,0,0,9,6,3,50.0,9,0,9,8,0
