Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Nuytinck Bram,32,DF,19,19,"1,498",0,1,0,4,0,4,0,0.0,0.00,,10.7,0,559,659,84.8,11417,3707,6,0.36,5,0,0,0,0,1,1,0.06,1,0,0,0,0,0,54,38,23,67.6,36,23,77,84,0
Zanoli Alessandro,21,DF,22,16,"1,540",2,3,0,3,0,15,7,46.7,0.13,0.29,13.8,0,535,700,76.4,8772,2740,35,2.05,25,2,7,1,0,0,3,0.18,2,0,1,0,0,0,22,14,8,47.1,19,12,34,39,0
Colley Omar,29,DF,16,15,"1,384",1,0,0,5,0,6,4,66.7,0.17,0.25,9.0,0,615,714,86.1,12155,4062,5,0.33,2,0,0,1,1,1,0,0.00,0,0,0,0,0,0,17,10,9,75.0,9,22,39,69,1
Bereszyński Bartosz,30,DF,15,15,"1,198",0,0,0,1,0,3,0,0.0,0.00,,21.4,0,471,644,73.1,6989,3219,8,0.60,6,0,0,1,0,1,0,0.00,0,0,0,0,0,0,28,18,17,65.4,18,21,49,25,0
Lammers Sam,25,FW,19,13,"1,100",1,1,0,1,0,23,8,34.8,0.04,0.13,11.6,0,172,254,67.7,2243,537,28,2.30,23,0,2,2,0,1,1,0.08,1,0,0,0,0,0,12,5,6,40.0,10,6,18,11,0
Caputo Francesco,34,FW,15,13,"1,094",1,0,0,0,0,19,5,26.3,0.05,0.20,14.8,0,168,237,70.9,2130,315,23,1.89,17,0,1,3,1,1,1,0.08,1,0,0,0,0,0,3,1,0,0.0,0,1,4,3,0
Sabiri Abdelhamid,25,"MF,FW",18,12,"1,069",2,0,1,5,0,31,9,29.0,0.03,0.11,25.5,8,310,461,67.2,5531,1574,41,3.45,22,7,3,4,5,0,0,0.00,0,0,0,0,0,0,18,7,4,30.8,18,2,20,5,0
Murillo Jeison,30,DF,20,12,"1,057",0,0,0,6,1,3,0,0.0,0.00,,14.8,0,456,557,81.9,9153,3324,9,0.77,6,1,0,1,1,0,0,0.00,0,0,0,0,0,0,22,11,17,65.4,22,8,30,39,0
Ferrari Alex,28,DF,12,10,868,0,0,0,3,0,5,0,0.0,0.00,,20.0,0,384,456,84.2,7605,2387,4,0.41,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,9,5,4,50.0,21,19,28,25,0
Ravaglia Nicola,33,GK,9,9,810,0,0,0,0,0,0,0,,,,,0,213,325,65.5,5681,4153,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,0,0,0,7,0
Cuisance Mickaël,22,MF,12,9,618,0,0,0,1,0,10,2,20.0,0.00,0.00,21.5,1,176,223,78.9,3034,819,12,1.75,8,1,2,0,1,0,0,0.00,0,0,0,0,0,0,13,10,5,21.7,10,5,18,4,0
Vieira Ronaldo,24,MF,16,8,815,0,0,0,3,0,6,1,16.7,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,13,,,
Günter Koray,27,DF,10,8,776,0,0,0,2,0,1,0,0.0,0.00,,9.6,0,344,420,81.9,6493,2308,3,0.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,10,8,6,66.7,10,11,21,46,0
Villar Gonzalo,24,MF,15,8,696,0,0,0,2,0,1,0,0.0,0.00,,26.1,0,317,381,83.2,5395,1357,9,1.17,7,1,0,0,1,0,0,0.00,0,0,0,0,0,0,13,7,7,46.7,11,4,17,9,1
Quagliarella Fabio,39,FW,23,7,800,1,1,0,2,0,36,6,16.7,0.03,0.17,16.5,0,159,245,64.9,2528,609,23,2.57,19,0,1,3,0,0,3,0.34,3,0,0,0,0,0,2,1,1,14.3,5,0,2,9,0
Verre Valerio,28,MF,18,6,677,0,0,0,5,0,14,3,21.4,0.00,0.00,25.3,0,282,398,70.9,5116,1682,30,3.98,22,2,0,2,2,2,0,0.00,0,0,0,0,0,0,14,7,8,47.1,9,9,23,3,0
Murru Nicola,27,DF,20,5,784,0,0,0,3,0,2,0,0.0,0.00,,26.0,0,254,331,76.7,4454,2064,5,0.57,3,2,0,0,0,0,1,0.11,0,1,0,0,0,0,24,14,7,53.8,17,10,34,21,0
