Player,Age,Position,Matches Played,Start,Minutes,Goals,Assists,Penalties Made,Yellow Cards,Red Cards,Shots,Shots On Target,Shots On Target %,Goals Per Shot,Goals Per Shot On Target,Average Shot Distance,Shots From Freekicks,Passes Completed,Passes,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Shot-Creating Actions,Shot-Creating Actions/90,SCA Pass Live,SCA Pass Dead,SCA Take-ons,SCA Shots,SCA Fouls,SCA Defense,Goal-Creating Actions,Goal-Creating Actions/90,Goal Pass Live,Goal Pass Dead,Goal Take-ons,Goal Shots,Goal Fouls,Goal Defense,Tackles,Tackles Won,Challenges,Successful Challenge %,Blocks,Interceptions,Tackles + Interceptions,Clearances,Errors
Donnarumma Gianluigi,23,GK,38,38,"3,409",0,0,0,3,0,0,0,,,,,0,811,935,86.7,16498,10725,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,50.0,0,0,1,12,4
Messi Lionel,35,"FW,MF",32,32,"2,837",16,16,0,0,0,129,55,42.6,0.12,0.29,18.3,20,1641,2050,80.0,25475,8767,197,6.25,128,30,18,10,9,2,35,1.11,27,2,3,1,2,0,26,18,11,40.7,11,2,28,0,0
Mbappé Kylian,23,FW,34,32,"2,818",29,5,3,6,0,144,73,50.7,0.18,0.36,15.9,1,1096,1355,80.9,14622,3137,143,4.57,96,3,19,15,10,0,23,0.73,12,0,4,5,2,0,10,4,5,31.3,5,5,15,6,0
Ramos Sergio,36,DF,33,31,"2,704",2,1,0,3,1,19,7,36.8,0.11,0.29,14.6,1,2394,2535,94.4,46077,15119,21,0.70,16,0,0,2,3,0,1,0.03,1,0,0,0,0,0,34,26,23,52.3,29,34,68,93,3
Marquinhos,28,DF,33,30,"2,717",2,0,0,4,0,18,4,22.2,0.11,0.50,9.2,0,2068,2175,95.1,35716,12062,19,0.63,15,1,0,3,0,0,2,0.07,2,0,0,0,0,0,33,25,18,69.2,43,23,56,83,2
Vitinha,22,MF,36,29,"2,446",2,3,0,3,0,31,11,35.5,0.06,0.18,20.5,0,1786,1945,91.8,26148,5772,73,2.69,63,2,0,4,2,2,10,0.37,8,0,0,1,1,0,58,25,27,32.5,27,25,83,15,0
Pereira Danilo,30,"DF,MF",33,27,"2,410",2,0,0,3,0,22,5,22.7,0.09,0.40,12.7,0,1950,2068,94.3,32419,10970,23,0.86,19,0,0,2,1,1,2,0.07,2,0,0,0,0,0,32,17,19,73.1,26,36,68,59,1
Verratti Marco,29,MF,29,27,"2,194",0,0,0,10,1,8,4,50.0,0.00,0.00,17.8,0,2383,2573,92.6,36470,12516,83,3.41,78,2,1,1,0,1,9,0.37,8,0,0,0,0,1,76,49,38,42.7,42,27,103,11,3
Hakimi Achraf,23,"DF,MF",28,23,"2,053",5,3,0,7,2,18,9,50.0,0.28,0.56,14.9,0,1373,1538,89.3,17560,4800,75,3.29,64,1,4,2,2,2,9,0.39,5,0,1,1,1,1,54,34,31,52.5,34,16,70,19,0
Ruiz Peña Fabián,26,MF,27,21,"1,892",3,2,0,0,0,26,9,34.6,0.12,0.33,18.2,0,1614,1763,91.5,24039,6080,41,1.95,37,0,1,2,0,1,6,0.29,6,0,0,0,0,0,62,28,43,54.4,24,18,80,23,1
Bernat Juan,29,"DF,MF",28,18,"1,648",1,4,0,1,0,7,6,85.7,0.14,0.17,11.4,0,969,1049,92.4,13422,3011,37,2.02,35,0,2,0,0,0,6,0.33,6,0,0,0,0,0,32,16,21,53.8,11,9,41,22,1
Mendes Nuno,20,DF,23,18,"1,548",1,6,0,2,0,10,7,70.0,0.10,0.14,13.7,0,793,932,85.1,11300,3442,45,2.62,39,0,4,1,0,1,7,0.41,7,0,0,0,0,0,45,30,30,73.2,19,17,62,18,0
Neymar,30,"MF,FW",20,18,"1,545",13,11,2,6,1,36,18,50.0,0.31,0.61,16.8,6,1011,1262,80.1,14702,5435,105,6.11,75,12,2,6,10,0,16,0.93,11,3,0,1,1,0,22,14,9,47.4,7,4,26,1,1
Soler Carlos,25,MF,26,14,"1,187",3,2,0,0,0,10,6,60.0,0.30,0.50,15.2,0,544,641,84.9,7564,1756,34,2.58,26,2,0,2,4,0,8,0.61,7,0,0,0,1,0,20,12,10,52.6,12,4,24,6,0
Ekitike Hugo,20,FW,25,12,"1,155",3,4,0,0,0,34,12,35.3,0.09,0.25,14.8,0,271,331,81.9,3321,391,33,2.57,25,0,3,2,3,0,7,0.55,6,0,1,0,0,0,12,4,4,33.3,12,9,21,3,0
Mukiele Nordi,24,DF,19,12,"1,137",0,3,0,0,0,11,2,18.2,0.00,0.00,11.6,0,585,674,86.8,8570,2494,20,1.58,16,0,1,2,1,0,5,0.40,4,0,0,1,0,0,31,23,19,65.5,22,14,45,16,0
Kimpembe Presnel,26,DF,11,9,730,0,0,0,3,0,4,0,0.0,0.00,,6.3,0,471,503,93.6,7240,2911,2,0.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,17,8,9,69.2,12,13,30,9,1
Zaire-Emery Warren,16,"MF,DF",26,8,929,2,0,0,1,0,9,4,44.4,0.22,0.50,17.1,0,571,624,91.5,7791,1610,21,2.03,19,0,0,1,0,1,1,0.10,1,0,0,0,0,0,17,10,8,27.6,11,12,29,17,0
Sanches Renato,24,MF,23,6,717,2,0,0,1,0,14,6,42.9,0.14,0.33,17.9,0,608,669,90.9,9958,2377,19,2.39,15,1,0,3,0,0,1,0.13,0,0,0,1,0,0,8,1,5,35.7,13,9,17,4,0
Chadaille Bitshiabu El,17,DF,13,6,583,0,0,0,2,0,0,0,,,,,0,430,465,92.5,7453,2477,3,0.46,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,10,7,3,25.0,9,9,19,13,3
Pembele Timothee,19,DF,5,4,263,0,1,0,0,0,3,1,33.3,0.00,0.00,16.3,0,71,89,79.8,939,189,4,1.37,3,0,1,0,0,0,1,0.34,1,0,0,0,0,0,5,5,2,50.0,2,4,9,2,0
Sarabia Pablo,30,"FW,MF",14,3,370,0,0,0,1,0,6,2,33.3,0.00,0.00,10.4,0,147,187,78.6,2118,609,19,4.61,12,6,0,0,1,0,1,0.24,1,0,0,0,0,0,5,4,1,14.3,3,2,7,0,0
Gharbi Ismaël,18,"MF,FW",6,0,58,0,0,0,1,0,3,1,33.3,0.00,0.00,21.3,0,32,36,88.9,320,45,2,3.10,0,0,1,0,1,0,0,0.00,0,0,0,0,0,0,0,0,0,0.0,2,3,3,0,0
Paredes Leandro,28,MF,3,0,52,0,1,0,0,0,0,0,,,,,0,68,70,97.1,1060,325,4,6.92,4,0,0,0,0,0,1,1.73,1,0,0,0,0,0,1,1,1,100.0,2,1,2,0,0
Housni Ilyes,17,FW,1,0,11,0,0,0,0,0,0,0,,,,,0,3,3,100.0,37,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,1,1,100.0,0,0,1,0,0
Samba Brice,28,GK,37,37,"3,330",0,0,0,3,0,0,0,,,,,0,938,1237,75.8,25038,16717,3,0.08,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1,0,1,50.0,1,0,1,12,2
Danso Kevin,23,DF,37,37,"3,232",1,2,0,7,1,24,4,16.7,0.04,0.25,14.9,0,2103,2336,90.0,39503,14272,41,1.14,38,0,1,0,2,0,5,0.14,4,0,0,0,1,0,37,19,19,63.3,48,33,70,124,0
Fofana Seko,27,MF,35,34,"3,073",7,5,1,2,0,82,22,26.8,0.07,0.27,19.9,0,1590,1820,87.4,25744,5048,94,2.75,78,0,7,2,5,2,13,0.38,10,0,2,0,1,0,28,13,15,38.5,17,19,47,14,0
Sotoca Florian,31,"MF,FW",38,34,"3,054",7,9,1,4,0,86,29,33.7,0.07,0.21,15.6,0,1172,1536,76.3,20095,5544,135,3.98,110,0,3,13,6,3,21,0.62,19,0,0,1,1,0,39,19,15,37.5,41,29,68,51,0
Abdul Samed Salis,22,MF,33,33,"2,894",1,1,0,6,1,13,4,30.8,0.08,0.25,19.1,0,1819,1981,91.8,28679,7020,50,1.55,43,0,2,2,2,1,1,0.03,1,0,0,0,0,0,46,26,29,55.8,38,36,82,26,0
Gradit Jonathan,29,DF,33,33,"2,823",1,3,0,7,0,5,1,20.0,0.20,1.00,14.1,0,1875,2093,89.6,34040,12990,49,1.56,40,1,1,0,4,3,8,0.25,8,0,0,0,0,0,62,40,31,58.5,40,38,100,83,0
Medina Facundo,23,DF,32,32,"2,779",2,4,0,7,0,18,4,22.2,0.11,0.50,13.9,0,2260,2506,90.2,37270,14504,46,1.49,40,2,0,4,0,0,6,0.19,4,1,0,1,0,0,31,20,13,37.1,25,26,57,62,1
Frankowski Przemysław,27,"DF,MF",37,31,"2,833",5,3,3,4,0,28,6,21.4,0.07,0.33,22.1,2,1364,1828,74.6,23191,8259,123,3.91,69,44,3,3,2,2,12,0.38,8,4,0,0,0,0,77,51,39,48.8,38,41,118,42,2
Openda Loïs,22,FW,38,29,"2,517",21,4,1,2,0,103,49,47.6,0.19,0.41,13.1,0,297,443,67.0,4347,944,67,2.40,39,1,10,10,6,1,12,0.43,6,0,3,3,0,0,11,9,2,15.4,9,2,13,6,0
Machado Deiver,28,"DF,MF",33,26,"2,184",4,3,0,5,1,18,7,38.9,0.22,0.57,19.3,1,719,875,82.2,11319,3207,42,1.73,26,4,2,0,8,2,6,0.25,3,2,0,0,0,1,45,26,21,61.8,21,21,66,27,0
Haïdara Massadio,29,"DF,MF",36,17,"1,671",0,1,0,5,0,13,0,0.0,0.00,,11.6,0,843,996,84.6,13642,4334,18,0.97,15,0,1,0,1,1,3,0.16,1,0,0,0,1,1,24,16,12,50.0,26,36,60,39,1
